code,pref,name,mui,junmui,muiPop
37341,香川県,三木町（木田郡）,,,
37364,香川県,直島町（香川郡）,,,
37386,香川県,宇多津町（綾歌郡）,,,
37387,香川県,綾川町（綾歌郡）,,,
37403,香川県,琴平町（仲多度郡）,,,
37404,香川県,多度津町（仲多度郡）,,,
37406,香川県,まんのう町（仲多度郡）,,,
38201,愛媛県,松山市,,,
38202,愛媛県,今治市,,,
38203,愛媛県,宇和島市,,,
38204,愛媛県,八幡浜市,,,
38205,愛媛県,新居浜市,,,
38206,愛媛県,西条市,,,
38207,愛媛県,大洲市,,,
38210,愛媛県,伊予市,,,
38213,愛媛県,四国中央市,,,
38214,愛媛県,西予市,,,
38215,愛媛県,東温市,,,
38356,愛媛県,上島町（越智郡）,,,
38386,愛媛県,久万高原町（上浮穴郡）,,,
38401,愛媛県,松前町（伊予郡）,,,
38402,愛媛県,砥部町（伊予郡）,,,
38422,愛媛県,内子町（喜多郡）,,,
38442,愛媛県,伊方町（西宇和郡）,,,
38484,愛媛県,松野町（北宇和郡）,,,
38488,愛媛県,鬼北町（北宇和郡）,,,
38506,愛媛県,愛南町（南宇和郡）,,,
39201,高知県,高知市,,,
39202,高知県,室戸市,,,
39203,高知県,安芸市,,,
39204,高知県,南国市,,,
39205,高知県,土佐市,,,
39206,高知県,須崎市,,,
39208,高知県,宿毛市,,,
39209,高知県,土佐清水市,,,
39210,高知県,四万十市,,,
39211,高知県,香南市,,,
39212,高知県,香美市,,,
39301,高知県,東洋町（安芸郡）,,,
39302,高知県,奈半利町（安芸郡）,,,
39303,高知県,田野町（安芸郡）,,,
39304,高知県,安田町（安芸郡）,,,
39305,高知県,北川村（安芸郡）,,,
39306,高知県,馬路村（安芸郡）,,,
39307,高知県,芸西村（安芸郡）,,,
39341,高知県,本山町（長岡郡）,,,
39344,高知県,大豊町（長岡郡）,,,
39363,高知県,土佐町（土佐郡）,,,
39364,高知県,大川村（土佐郡）,,,
39386,高知県,いの町（吾川郡）,,,
39387,高知県,仁淀川町（吾川郡）,,,
39401,高知県,中土佐町（高岡郡）,,,
39402,高知県,佐川町（高岡郡）,,,
39403,高知県,越知町（高岡郡）,,,
39405,高知県,檮原町（高岡郡）,,,
39410,高知県,日高村（高岡郡）,,,
39411,高知県,津野町（高岡郡）,,,
39412,高知県,四万十町（高岡郡）,,,
39424,高知県,大月町（幡多郡）,,,
39427,高知県,三原村（幡多郡）,,,
39428,高知県,黒潮町（幡多郡）,,,
40100,福岡県,北九州市,,,
40130,福岡県,福岡市,,,
40202,福岡県,大牟田市,,,
40203,福岡県,久留米市,,,
40204,福岡県,直方市,,,
40205,福岡県,飯塚市,,,
40206,福岡県,田川市,,,
40207,福岡県,柳川市,,,
40210,福岡県,八女市,,,
40211,福岡県,筑後市,,,
40212,福岡県,大川市,,,
40213,福岡県,行橋市,,,
40214,福岡県,豊前市,,,
40215,福岡県,中間市,,,
40216,福岡県,小郡市,,,
40217,福岡県,筑紫野市,,,
40218,福岡県,春日市,,,
40219,福岡県,大野城市,,,
40220,福岡県,宗像市,,,
40221,福岡県,太宰府市,,,
40223,福岡県,古賀市,,,
40224,福岡県,福津市,,,
40225,福岡県,うきは市,,,
40226,福岡県,宮若市,,,
40227,福岡県,嘉麻市,,,
40228,福岡県,朝倉市,,,
40229,福岡県,みやま市,,,
40230,福岡県,糸島市,,,
40231,福岡県,那珂川市,,,
40341,福岡県,宇美町（糟屋郡）,,,
40342,福岡県,篠栗町（糟屋郡）,,,
40343,福岡県,志免町（糟屋郡）,,,
40344,福岡県,須恵町（糟屋郡）,,,
40345,福岡県,新宮町（糟屋郡）,,,
40348,福岡県,久山町（糟屋郡）,,,
40349,福岡県,粕屋町（糟屋郡）,,,
40381,福岡県,芦屋町（遠賀郡）,,,
40382,福岡県,水巻町（遠賀郡）,,,
40383,福岡県,岡垣町（遠賀郡）,,,
40384,福岡県,遠賀町（遠賀郡）,,,
40401,福岡県,小竹町（鞍手郡）,,,
40402,福岡県,鞍手町（鞍手郡）,,,
40421,福岡県,桂川町（嘉穂郡）,,,
40447,福岡県,筑前町（朝倉郡）,,,
40448,福岡県,東峰村（朝倉郡）,,,
40503,福岡県,大刀洗町（三井郡）,,,
40522,福岡県,大木町（三潴郡）,,,
40544,福岡県,広川町（八女郡）,,,
40601,福岡県,香春町（田川郡）,,,
40602,福岡県,添田町（田川郡）,,,
40604,福岡県,糸田町（田川郡）,,,
40605,福岡県,川崎町（田川郡）,,,
40608,福岡県,大任町（田川郡）,,,
40609,福岡県,赤村（田川郡）,,,
40610,福岡県,福智町（田川郡）,,,
40621,福岡県,苅田町（京都郡）,,,
40625,福岡県,みやこ町（京都郡）,,,
40642,福岡県,吉富町（築上郡）,,,
40646,福岡県,上毛町（築上郡）,,,
40647,福岡県,築上町（築上郡）,,,
41201,佐賀県,佐賀市,,,
41202,佐賀県,唐津市,,,
41203,佐賀県,鳥栖市,,,
41204,佐賀県,多久市,,,
41205,佐賀県,伊万里市,,,
41206,佐賀県,武雄市,,,
41207,佐賀県,鹿島市,,,
41208,佐賀県,小城市,,,
41209,佐賀県,嬉野市,,,
41210,佐賀県,神埼市,,,
41327,佐賀県,吉野ヶ里町（神埼郡）,,,
41341,佐賀県,基山町（三養基郡）,,,
41345,佐賀県,上峰町（三養基郡）,,,
41346,佐賀県,みやき町（三養基郡）,,,
41387,佐賀県,玄海町（東松浦郡）,,,
41401,佐賀県,有田町（西松浦郡）,,,
41423,佐賀県,大町町（杵島郡）,,,
41424,佐賀県,江北町（杵島郡）,,,
41425,佐賀県,白石町（杵島郡）,,,
41441,佐賀県,太良町（藤津郡）,,,
42201,長崎県,長崎市,,,
42202,長崎県,佐世保市,,,
42203,長崎県,島原市,,,
42204,長崎県,諫早市,,,
42205,長崎県,大村市,,,
42207,長崎県,平戸市,,,
42208,長崎県,松浦市,,,
42209,長崎県,対馬市,,,
42210,長崎県,壱岐市,,,
42211,長崎県,五島市,,,
42212,長崎県,西海市,,,
42213,長崎県,雲仙市,,,
42214,長崎県,南島原市,,,
42307,長崎県,長与町（西彼杵郡）,,,
42308,長崎県,時津町（西彼杵郡）,,,
42321,長崎県,東彼杵町（東彼杵郡）,,,
42322,長崎県,川棚町（東彼杵郡）,,,
42323,長崎県,波佐見町（東彼杵郡）,,,
42383,長崎県,小値賀町（北松浦郡）,,,
42391,長崎県,佐々町（北松浦郡）,,,
42411,長崎県,新上五島町（南松浦郡）,,,
43100,熊本県,熊本市,,,
43202,熊本県,八代市,,,
43203,熊本県,人吉市,,,
43204,熊本県,荒尾市,,,
43205,熊本県,水俣市,,,
43206,熊本県,玉名市,,,
43208,熊本県,山鹿市,,,
43210,熊本県,菊池市,,,
43211,熊本県,宇土市,,,
43212,熊本県,上天草市,,,
43213,熊本県,宇城市,,,
43214,熊本県,阿蘇市,,,
43215,熊本県,天草市,,,
43216,熊本県,合志市,,,
43348,熊本県,美里町（下益城郡）,,,
43364,熊本県,玉東町（玉名郡）,,,
43367,熊本県,南関町（玉名郡）,,,
43368,熊本県,長洲町（玉名郡）,,,
43369,熊本県,和水町（玉名郡）,,,
43403,熊本県,大津町（菊池郡）,,,
43404,熊本県,菊陽町（菊池郡）,,,
43423,熊本県,南小国町（阿蘇郡）,,,
43424,熊本県,小国町（阿蘇郡）,,,
43425,熊本県,産山村（阿蘇郡）,,,
43428,熊本県,高森町（阿蘇郡）,,,
43432,熊本県,西原村（阿蘇郡）,,,
43433,熊本県,南阿蘇村（阿蘇郡）,,,
43441,熊本県,御船町（上益城郡）,,,
43442,熊本県,嘉島町（上益城郡）,,,
43443,熊本県,益城町（上益城郡）,,,
43444,熊本県,甲佐町（上益城郡）,,,
43447,熊本県,山都町（上益城郡）,,,
43468,熊本県,氷川町（八代郡）,,,
43482,熊本県,芦北町（葦北郡）,,,
43484,熊本県,津奈木町（葦北郡）,,,
43501,熊本県,錦町（球磨郡）,,,
43505,熊本県,多良木町（球磨郡）,,,
43506,熊本県,湯前町（球磨郡）,,,
43507,熊本県,水上村（球磨郡）,,,
43510,熊本県,相良村（球磨郡）,,,
43511,熊本県,五木村（球磨郡）,,,
43512,熊本県,山江村（球磨郡）,,,
43513,熊本県,球磨村（球磨郡）,,,
43514,熊本県,あさぎり町（球磨郡）,,,
43531,熊本県,苓北町（天草郡）,,,
44201,大分県,大分市,,,
44202,大分県,別府市,,,
44203,大分県,中津市,,,
44204,大分県,日田市,,,
44205,大分県,佐伯市,,,
44206,大分県,臼杵市,,,
44207,大分県,津久見市,,,
44208,大分県,竹田市,,,
44209,大分県,豊後高田市,,,
44210,大分県,杵築市,,,
44211,大分県,宇佐市,,,
44212,大分県,豊後大野市,,,
44213,大分県,由布市,,,
44214,大分県,国東市,,,
44322,大分県,姫島村（東国東郡）,,,
44341,大分県,日出町（速見郡）,,,
44461,大分県,九重町（玖珠郡）,,,
44462,大分県,玖珠町（玖珠郡）,,,
45201,宮崎県,宮崎市,,,
45202,宮崎県,都城市,,,
45203,宮崎県,延岡市,,,
45204,宮崎県,日南市,,,
45205,宮崎県,小林市,,,
45206,宮崎県,日向市,,,
45207,宮崎県,串間市,,,
45208,宮崎県,西都市,,,
45209,宮崎県,えびの市,,,
45341,宮崎県,三股町（北諸県郡）,,,
45361,宮崎県,高原町（西諸県郡）,,,
45382,宮崎県,国富町（東諸県郡）,,,
45383,宮崎県,綾町（東諸県郡）,,,
45401,宮崎県,高鍋町（児湯郡）,,,
45402,宮崎県,新富町（児湯郡）,,,
45403,宮崎県,西米良村（児湯郡）,,,
45404,宮崎県,木城町（児湯郡）,,,
45405,宮崎県,川南町（児湯郡）,,,
45406,宮崎県,都農町（児湯郡）,,,
45421,宮崎県,門川町（東臼杵郡）,,,
45429,宮崎県,諸塚村（東臼杵郡）,,,
45430,宮崎県,椎葉村（東臼杵郡）,,,
45431,宮崎県,美郷町（東臼杵郡）,,,
45441,宮崎県,高千穂町（西臼杵郡）,,,
45442,宮崎県,日之影町（西臼杵郡）,,,
45443,宮崎県,五ヶ瀬町（西臼杵郡）,,,
46201,鹿児島県,鹿児島市,,,
46203,鹿児島県,鹿屋市,,,
46204,鹿児島県,枕崎市,,,
46206,鹿児島県,阿久根市,,,
46208,鹿児島県,出水市,,,
46210,鹿児島県,指宿市,,,
46213,鹿児島県,西之表市,,,
46214,鹿児島県,垂水市,,,
46215,鹿児島県,薩摩川内市,,,
46216,鹿児島県,日置市,,,
46217,鹿児島県,曽於市,,,
46218,鹿児島県,霧島市,,,
46219,鹿児島県,いちき串木野市,,,
46220,鹿児島県,南さつま市,,,
46221,鹿児島県,志布志市,,,
46222,鹿児島県,奄美市,,,
46223,鹿児島県,南九州市,,,
46224,鹿児島県,伊佐市,,,
46225,鹿児島県,姶良市,,,
46303,鹿児島県,三島村（鹿児島郡）,,,
46304,鹿児島県,十島村（鹿児島郡）,,,
46392,鹿児島県,さつま町（薩摩郡）,,,
46404,鹿児島県,長島町（出水郡）,,,
46452,鹿児島県,湧水町（姶良郡）,,,
46468,鹿児島県,大崎町（曽於郡）,,,
46482,鹿児島県,東串良町（肝属郡）,,,
46490,鹿児島県,錦江町（肝属郡）,,,
46491,鹿児島県,南大隅町（肝属郡）,,,
46492,鹿児島県,肝付町（肝属郡）,,,
46501,鹿児島県,中種子町（熊毛郡）,,,
46502,鹿児島県,南種子町（熊毛郡）,,,
46505,鹿児島県,屋久島町（熊毛郡）,,,
46523,鹿児島県,大和村（大島郡）,,,
46524,鹿児島県,宇検村（大島郡）,,,
46525,鹿児島県,瀬戸内町（大島郡）,,,
46527,鹿児島県,龍郷町（大島郡）,,,
46529,鹿児島県,喜界町（大島郡）,,,
46530,鹿児島県,徳之島町（大島郡）,,,
46531,鹿児島県,天城町（大島郡）,,,
46532,鹿児島県,伊仙町（大島郡）,,,
46533,鹿児島県,和泊町（大島郡）,,,
46534,鹿児島県,知名町（大島郡）,,,
46535,鹿児島県,与論町（大島郡）,,,
47201,沖縄県,那覇市,,,
47205,沖縄県,宜野湾市,,,
47207,沖縄県,石垣市,,,
47208,沖縄県,浦添市,,,
47209,沖縄県,名護市,,,
47210,沖縄県,糸満市,,,
47211,沖縄県,沖縄市,,,
47212,沖縄県,豊見城市,,,
47213,沖縄県,うるま市,,,
47214,沖縄県,宮古島市,,,
47215,沖縄県,南城市,,,
47301,沖縄県,国頭村（国頭郡）,,,
47302,沖縄県,大宜味村（国頭郡）,,,
47303,沖縄県,東村（国頭郡）,,,
47306,沖縄県,今帰仁村（国頭郡）,,,
47308,沖縄県,本部町（国頭郡）,,,
47311,沖縄県,恩納村（国頭郡）,,,
47313,沖縄県,宜野座村（国頭郡）,,,
47314,沖縄県,金武町（国頭郡）,,,
47315,沖縄県,伊江村（国頭郡）,,,
47324,沖縄県,読谷村（中頭郡）,,,
47325,沖縄県,嘉手納町（中頭郡）,,,
47326,沖縄県,北谷町（中頭郡）,,,
47327,沖縄県,北中城村（中頭郡）,,,
47328,沖縄県,中城村（中頭郡）,,,
47329,沖縄県,西原町（中頭郡）,,,
47348,沖縄県,与那原町（島尻郡）,,,
47350,沖縄県,南風原町（島尻郡）,,,
47353,沖縄県,渡嘉敷村（島尻郡）,,,
47354,沖縄県,座間味村（島尻郡）,,,
47355,沖縄県,粟国村（島尻郡）,,,
47356,沖縄県,渡名喜村（島尻郡）,,,
47357,沖縄県,南大東村（島尻郡）,,,
47358,沖縄県,北大東村（島尻郡）,,,
47359,沖縄県,伊平屋村（島尻郡）,,,
47360,沖縄県,伊是名村（島尻郡）,,,
47361,沖縄県,久米島町（島尻郡）,,,
47362,沖縄県,八重瀬町（島尻郡）,,,
47375,沖縄県,多良間村（宮古郡）,,,
47381,沖縄県,竹富町（八重山郡）,,,
47382,沖縄県,与那国町（八重山郡）,,,
